#Wavelength[um]  Flux[W/m2/um]  Flux_uncertainty[W/m2/um]
       1.5004048 |    2.7455618e-11 |    1.0480353e-12
       1.5004145 |    2.7355185e-11 |    1.0441969e-12
       1.5004243 |    2.7205285e-11 |    1.0384624e-12
       1.5004341 |    2.7238153e-11 |    1.0397164e-12
       1.5004439 |    2.7315174e-11 |    1.0426581e-12
       1.5004536 |    2.7365925e-11 |    1.0445931e-12
       1.5004634 |    2.7450146e-11 |    1.0478158e-12
       1.5004732 |    2.7546836e-11 |    1.0515120e-12
       1.5004829 |    2.7400317e-11 |    1.0459179e-12
       1.5004927 |    2.7348002e-11 |    1.0439220e-12
       1.5005025 |    2.7306002e-11 |    1.0423129e-12
       1.5005123 |    2.7228785e-11 |    1.0393672e-12
       1.5005220 |    2.7246770e-11 |    1.0400519e-12
       1.5005318 |    2.7228447e-11 |    1.0393484e-12
       1.5005415 |    2.7170190e-11 |    1.0371283e-12
       1.5005513 |    2.7123979e-11 |    1.0353651e-12
       1.5005611 |    2.7099403e-11 |    1.0344209e-12
       1.5005708 |    2.7178281e-11 |    1.0374313e-12
       1.5005806 |    2.7208852e-11 |    1.0385964e-12
       1.5005904 |    2.7133350e-11 |    1.0357171e-12
       1.5006001 |    2.7045021e-11 |    1.0323436e-12
       1.5006099 |    2.6995666e-11 |    1.0304534e-12
       1.5006196 |    2.7033265e-11 |    1.0318928e-12
       1.5006294 |    2.7137198e-11 |    1.0358575e-12
       1.5006391 |    2.7112155e-11 |    1.0348990e-12
       1.5006489 |    2.7112519e-11 |    1.0349143e-12
       1.5006586 |    2.7263568e-11 |    1.0406885e-12
       1.5006684 |    2.7204500e-11 |    1.0384231e-12
       1.5006781 |    2.7174491e-11 |    1.0372613e-12
       1.5006879 |    2.7102002e-11 |    1.0345038e-12
       1.5006976 |    2.7008546e-11 |    1.0309498e-12
       1.5007074 |    2.7054970e-11 |    1.0327260e-12
       1.5007171 |    2.6971998e-11 |    1.0295210e-12
       1.5007269 |    2.7000997e-11 |    1.0306468e-12
       1.5007366 |    2.7146786e-11 |    1.0362371e-12
       1.5007464 |    2.7058881e-11 |    1.0328876e-12
       1.5007561 |    2.7041697e-11 |    1.0322434e-12
       1.5007659 |    2.6901194e-11 |    1.0268802e-12
       1.5007756 |    2.6501268e-11 |    1.0116098e-12
       1.5007853 |    2.5957139e-11 |    9.9085195e-13
       1.5007951 |    2.5562363e-11 |    9.7581218e-13
       1.5008048 |    2.4988482e-11 |    9.5393615e-13
       1.5008145 |    2.4708343e-11 |    9.4326756e-13
       1.5008243 |    2.4794484e-11 |    9.4658294e-13
       1.5008340 |    2.5026156e-11 |    9.5546672e-13
       1.5008437 |    2.5372444e-11 |    9.6876714e-13
       1.5008535 |    2.5568380e-11 |    9.7637641e-13
       1.5008632 |    2.5573462e-11 |    9.7673341e-13
       1.5008729 |    2.5477951e-11 |    9.7322596e-13
       1.5008827 |    2.4971320e-11 |    9.5393794e-13
       1.5008924 |    2.4565095e-11 |    9.3849534e-13
       1.5009021 |    2.4210613e-11 |    9.2507184e-13
       1.5009119 |    2.4334682e-11 |    9.3000912e-13
       1.5009216 |    2.4902322e-11 |    9.5183460e-13
       1.5009313 |    2.5615167e-11 |    9.7907641e-13
       1.5009410 |    2.6598403e-11 |    1.0163742e-12
